Original_ID,SMILES,Source,InChIKey,MW,LogP,TPSA,RotBonds,Activity_Label
PubChem_167512463,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2ccc(C(F)F)cn2)c1,PubChem,YPTKYSKKFNFXSH-UHFFFAOYSA-N,411.4120000000001,4.078120000000002,96.01,6,Inactive
PubChem_167512465,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)CCc2ccccc2F)c1,PubChem,IPTJIAZTCXYAMK-UHFFFAOYSA-N,406.4610000000002,4.203620000000004,83.12,7,Inactive
PubChem_167512473,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2ccc(F)c(F)c2OC)c1,PubChem,UPNXNYRQDXQMKW-UHFFFAOYSA-N,426.4230000000002,4.032320000000002,92.35,6,Inactive
PubChem_167512483,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2cc3c(C)cccc3[nH]2)c1,PubChem,BIETZJMXARMXGD-UHFFFAOYSA-N,413.48100000000017,4.535240000000003,98.91,5,Inactive
PubChem_167512484,CNC(=O)c1cnc(NC(CO)CCO)c(NC(=O)c2cc(F)cc(C(F)(F)F)c2)c1,PubChem,IGXSRHMKVKADKZ-UHFFFAOYSA-N,444.3850000000001,2.006599999999999,123.58,8,Inactive
PubChem_167512491,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2cnc3cc(F)ccn23)c1,PubChem,BCPBAFIRTILJGP-UHFFFAOYSA-N,418.4320000000001,3.532320000000002,100.42,5,Inactive
PubChem_167512495,CNC(=O)c1cnc(Nc2nccs2)c(NC(=O)c2cc(F)cc(C(F)(F)F)c2)c1,PubChem,DZJMHPAKKQOKAF-UHFFFAOYSA-N,439.3940000000001,4.051500000000002,96.01,5,Inactive
PubChem_167512497,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2cnc3ccccc3c2)c1,PubChem,ZPXWXKWIEJYWEF-UHFFFAOYSA-N,411.46500000000015,4.293720000000003,96.01,5,Inactive
PubChem_167512503,CNC(=O)c1cnc(NCc2nccn2C)c(NC(=O)c2cc(F)cc(C(F)(F)F)c2)c1,PubChem,NZQTVCCJQTUVCY-UHFFFAOYSA-N,450.3960000000001,3.197000000000001,100.94,6,Inactive
PubChem_167512507,CNC(=O)c1cnc(Nc2ccccc2C)c(NC(=O)c2cc(C)nn2C(F)F)c1,PubChem,OTQJFZVDTOSIFP-UHFFFAOYSA-N,414.4160000000001,3.645540000000002,100.94,6,Inactive
